id,zoom,quadrant,sector,sub_sector,name,x,y,the_geom,sub_quadrant
961,3,Beta,B8,,Beta-4-B8,,,0103000020110F00000100000005000000A4703D86401933C19A999961C41E33C100000000000000009A999961C41E33C100000000000000009A999961C41E43C1A4703D86401933C19A999961C41E43C1A4703D86401933C19A999961C41E33C1,Beta-4
962,3,Beta,A8,,Beta-4-A8,,,0103000020110F00000100000005000000A4703D86401933C19A999961C41E33C1A4703D86401933C100000000000000000000000000000000000000000000000000000000000000009A999961C41E33C1A4703D86401933C19A999961C41E33C1,Beta-4
963,3,Beta,B7,,Beta-4-B7,,,0103000020110F00000100000005000000A4703D86401933C19A999961C41E33C1A4703D86401933C19A999961C41E43C1A4703D86401943C19A999961C41E43C1A4703D86401943C19A999961C41E33C1A4703D86401933C19A999961C41E33C1,Beta-4
964,3,Beta,A7,,Beta-4-A7,,,0103000020110F00000100000005000000A4703D86401933C10000000000000000A4703D86401933C19A999961C41E33C1A4703D86401943C19A999961C41E33C1A4703D86401943C10000000000000000A4703D86401933C10000000000000000,Beta-4
965,3,Zeta,D2,,Zeta-5-D2,,,0103000020110F00000100000005000000B81E0597687C65416766669226AE4CC1CDCCCCA790DF67416766669226AE4CC1CDCCCCA790DF67419A999961C41E53C1B81E0597687C65419A999961C41E53C1B81E0597687C65416766669226AE4CC1,Zeta-5
966,3,Zeta,C2,,Zeta-5-C2,,,0103000020110F00000100000005000000B81E0597687C65416766669226AE4CC1B81E0597687C65419A999961C41E43C1CDCCCCA790DF67419A999961C41E43C1CDCCCCA790DF67416766669226AE4CC1B81E0597687C65416766669226AE4CC1,Zeta-5
967,3,Zeta,D1,,Zeta-5-D1,,,0103000020110F00000100000005000000B81E0597687C65416766669226AE4CC1B81E0597687C65419A999961C41E53C1A4703D86401963419A999961C41E53C1A4703D86401963416766669226AE4CC1B81E0597687C65416766669226AE4CC1,Zeta-5
968,3,Zeta,C1,,Zeta-5-C1,,,0103000020110F00000100000005000000B81E0597687C65419A999961C41E43C1B81E0597687C65416766669226AE4CC1A4703D86401963416766669226AE4CC1A4703D86401963419A999961C41E43C1B81E0597687C65419A999961C41E43C1,Zeta-5
969,3,Gamma,H8,,Gamma-16-H8,,,0103000020110F0000010000000500000000000000000000009A999961C41E334100000000000000000000000000000000A4703D86401933C10000000000000000A4703D86401933C19A999961C41E334100000000000000009A999961C41E3341,Gamma-16
970,3,Gamma,G8,,Gamma-16-G8,,,0103000020110F0000010000000500000000000000000000009A999961C41E3341A4703D86401933C19A999961C41E3341A4703D86401933C19A999961C41E434100000000000000009A999961C41E434100000000000000009A999961C41E3341,Gamma-16
971,3,Gamma,H7,,Gamma-16-H7,,,0103000020110F00000100000005000000A4703D86401933C10000000000000000A4703D86401943C10000000000000000A4703D86401943C19A999961C41E3341A4703D86401933C19A999961C41E3341A4703D86401933C10000000000000000,Gamma-16
972,3,Gamma,G7,,Gamma-16-G7,,,0103000020110F00000100000005000000A4703D86401943C19A999961C41E3341A4703D86401943C19A999961C41E4341A4703D86401933C19A999961C41E4341A4703D86401933C19A999961C41E3341A4703D86401943C19A999961C41E3341,Gamma-16
973,3,Lambda,B6,,Lambda-3-B6,,,0103000020110F00000100000005000000E27A94B8B8426AC19A999961C41E33C1CECCCCA790DF67C19A999961C41E33C1CECCCCA790DF67C19A999961C41E43C1E27A94B8B8426AC19A999961C41E43C1E27A94B8B8426AC19A999961C41E33C1,Lambda-3
974,3,Lambda,A6,,Lambda-3-A6,,,0103000020110F00000100000005000000E27A94B8B8426AC19A999961C41E33C1E27A94B8B8426AC10000000000000000CECCCCA790DF67C10000000000000000CECCCCA790DF67C19A999961C41E33C1E27A94B8B8426AC19A999961C41E33C1,Lambda-3
975,3,Lambda,B5,,Lambda-3-B5,,,0103000020110F00000100000005000000E27A94B8B8426AC19A999961C41E33C1E27A94B8B8426AC19A999961C41E43C1F7285CC9E0A56CC19A999961C41E43C1F7285CC9E0A56CC19A999961C41E33C1E27A94B8B8426AC19A999961C41E33C1,Lambda-3
976,3,Lambda,A5,,Lambda-3-A5,,,0103000020110F00000100000005000000E27A94B8B8426AC10000000000000000E27A94B8B8426AC19A999961C41E33C1F7285CC9E0A56CC19A999961C41E33C1F7285CC9E0A56CC10000000000000000E27A94B8B8426AC10000000000000000,Lambda-3
977,3,Omicron,H2,,Omicron-13-H2,,,0103000020110F00000100000005000000A4703D8640193341CDCCCCED9C826541A4703D8640194341CDCCCCED9C826541A4703D86401943419A999961C41E6341A4703D86401933419A999961C41E6341A4703D8640193341CDCCCCED9C826541,Omicron-13
978,3,Omicron,G2,,Omicron-13-G2,,,0103000020110F00000100000005000000A4703D8640193341CDCCCCED9C826541A4703D86401933410000007A75E66741A4703D86401943410000007A75E66741A4703D8640194341CDCCCCED9C826541A4703D8640193341CDCCCCED9C826541,Omicron-13
979,3,Omicron,H1,,Omicron-13-H1,,,0103000020110F00000100000005000000A4703D8640193341CDCCCCED9C826541A4703D86401933419A999961C41E634100000000000000009A999961C41E63410000000000000000CDCCCCED9C826541A4703D8640193341CDCCCCED9C826541,Omicron-13
980,3,Omicron,G1,,Omicron-13-G1,,,0103000020110F00000100000005000000A4703D86401933410000007A75E66741A4703D8640193341CDCCCCED9C8265410000000000000000CDCCCCED9C82654100000000000000000000007A75E66741A4703D86401933410000007A75E66741,Omicron-13
981,3,Pi,D6,,Pi-7-D6,,,0103000020110F000001000000050000000BD723DA08096F419999991EFF116F4190C2757518B670419999991EFF116F4190C2757518B670416666669226AE6C410BD723DA08096F416666669226AE6C410BD723DA08096F419999991EFF116F41,Pi-7
982,3,Pi,C6,,Pi-7-C6,,,0103000020110F000001000000050000000BD723DA08096F419999991EFF116F410BD723DA08096F41666666D5EBBA704190C2757518B67041666666D5EBBA704190C2757518B670419999991EFF116F410BD723DA08096F419999991EFF116F41,Pi-7
983,3,Pi,D5,,Pi-7-D5,,,0103000020110F000001000000050000000BD723DA08096F419999991EFF116F410BD723DA08096F416666669226AE6C41F6285CC9E0A56C416666669226AE6C41F6285CC9E0A56C419999991EFF116F410BD723DA08096F419999991EFF116F41,Pi-7
984,3,Pi,C5,,Pi-7-C5,,,0103000020110F000001000000050000000BD723DA08096F41666666D5EBBA70410BD723DA08096F419999991EFF116F41F6285CC9E0A56C419999991EFF116F41F6285CC9E0A56C41666666D5EBBA70410BD723DA08096F41666666D5EBBA7041,Pi-7
985,3,Theta,D8,,Theta-8-D8,,,0103000020110F0000010000000500000090C2757518B66041353333064E4A6AC1A4703D8640196341353333064E4A6AC1A4703D86401963416866669226AE6CC190C2757518B660416866669226AE6CC190C2757518B66041353333064E4A6AC1,Theta-8
986,3,Theta,C8,,Theta-8-C8,,,0103000020110F0000010000000500000090C2757518B66041353333064E4A6AC190C2757518B660410200007A75E667C1A4703D86401963410200007A75E667C1A4703D8640196341353333064E4A6AC190C2757518B66041353333064E4A6AC1,Theta-8
987,3,Theta,D7,,Theta-8-D7,,,0103000020110F0000010000000500000090C2757518B66041353333064E4A6AC190C2757518B660416866669226AE6CC1F6285CC9E0A55C416866669226AE6CC1F6285CC9E0A55C41353333064E4A6AC190C2757518B66041353333064E4A6AC1,Theta-8
988,3,Theta,C7,,Theta-8-C7,,,0103000020110F0000010000000500000090C2757518B660410200007A75E667C190C2757518B66041353333064E4A6AC1F6285CC9E0A55C41353333064E4A6AC1F6285CC9E0A55C410200007A75E667C190C2757518B660410200007A75E667C1,Theta-8
989,3,Theta,B6,,Theta-3-B6,,,0103000020110F00000100000005000000CDCCCCA790DF5741CECCCCED9C8265C1F6285CC9E0A55C41CECCCCED9C8265C1F6285CC9E0A55C410200007A75E667C1CDCCCCA790DF57410200007A75E667C1CDCCCCA790DF5741CECCCCED9C8265C1,Theta-3
990,3,Theta,A6,,Theta-3-A6,,,0103000020110F00000100000005000000CDCCCCA790DF5741CECCCCED9C8265C1CDCCCCA790DF57419A999961C41E63C1F6285CC9E0A55C419A999961C41E63C1F6285CC9E0A55C41CECCCCED9C8265C1CDCCCCA790DF5741CECCCCED9C8265C1,Theta-3
991,3,Theta,B5,,Theta-3-B5,,,0103000020110F00000100000005000000CDCCCCA790DF5741CECCCCED9C8265C1CDCCCCA790DF57410200007A75E667C1A4703D86401953410200007A75E667C1A4703D8640195341CECCCCED9C8265C1CDCCCCA790DF5741CECCCCED9C8265C1,Theta-3
992,3,Theta,A5,,Theta-3-A5,,,0103000020110F00000100000005000000CDCCCCA790DF57419A999961C41E63C1CDCCCCA790DF5741CECCCCED9C8265C1A4703D8640195341CECCCCED9C8265C1A4703D86401953419A999961C41E63C1CDCCCCA790DF57419A999961C41E63C1,Theta-3
993,3,Xi,F6,,Xi-11-F6,,,0103000020110F00000100000005000000F6285CC9E0A54CC1333333064E4A6A41A4703D86401943C1333333064E4A6A41A4703D86401943C10000007A75E66741F6285CC9E0A54CC10000007A75E66741F6285CC9E0A54CC1333333064E4A6A41,Xi-11
994,3,Xi,E6,,Xi-11-E6,,,0103000020110F00000100000005000000F6285CC9E0A54CC1333333064E4A6A41F6285CC9E0A54CC16666669226AE6C41A4703D86401943C16666669226AE6C41A4703D86401943C1333333064E4A6A41F6285CC9E0A54CC1333333064E4A6A41,Xi-11
995,3,Xi,F5,,Xi-11-F5,,,0103000020110F00000100000005000000F6285CC9E0A54CC1333333064E4A6A41F6285CC9E0A54CC10000007A75E66741A4703D86401953C10000007A75E66741A4703D86401953C1333333064E4A6A41F6285CC9E0A54CC1333333064E4A6A41,Xi-11
996,3,Xi,E5,,Xi-11-E5,,,0103000020110F00000100000005000000F6285CC9E0A54CC16666669226AE6C41F6285CC9E0A54CC1333333064E4A6A41A4703D86401953C1333333064E4A6A41A4703D86401953C16666669226AE6C41F6285CC9E0A54CC16666669226AE6C41,Xi-11
997,3,Epsilon,F4,,Epsilon-10-F4,,,0103000020110F00000100000005000000E27A94B8B8426A416766669226AE4C41F6285CC9E0A56C416766669226AE4C41F6285CC9E0A56C419A999961C41E4341E27A94B8B8426A419A999961C41E4341E27A94B8B8426A416766669226AE4C41,Epsilon-10
998,3,Epsilon,E4,,Epsilon-10-E4,,,0103000020110F00000100000005000000E27A94B8B8426A416766669226AE4C41E27A94B8B8426A419A999961C41E5341F6285CC9E0A56C419A999961C41E5341F6285CC9E0A56C416766669226AE4C41E27A94B8B8426A416766669226AE4C41,Epsilon-10
999,3,Epsilon,F3,,Epsilon-10-F3,,,0103000020110F00000100000005000000E27A94B8B8426A416766669226AE4C41E27A94B8B8426A419A999961C41E4341CDCCCCA790DF67419A999961C41E4341CDCCCCA790DF67416766669226AE4C41E27A94B8B8426A416766669226AE4C41,Epsilon-10
1000,3,Epsilon,E3,,Epsilon-10-E3,,,0103000020110F00000100000005000000E27A94B8B8426A419A999961C41E5341E27A94B8B8426A416766669226AE4C41CDCCCCA790DF67416766669226AE4C41CDCCCCA790DF67419A999961C41E5341E27A94B8B8426A419A999961C41E5341,Epsilon-10
1011,3,Iota,H1,,Iota-13-H1,,,0103000020110F0000010000000500000090C2757518B660C10000801BD8EC71C190C2757518B660C19A999961C41E73C1A4703D86401963C19A999961C41E73C1A4703D86401963C10000801BD8EC71C190C2757518B660C10000801BD8EC71C1,Iota-13
1012,3,Iota,G1,,Iota-13-G1,,,0103000020110F0000010000000500000090C2757518B660C1676666D5EBBA70C190C2757518B660C10000801BD8EC71C1A4703D86401963C10000801BD8EC71C1A4703D86401963C1676666D5EBBA70C190C2757518B660C1676666D5EBBA70C1,Iota-13
1013,3,Zeta,F4,,Zeta-10-F4,,,0103000020110F00000100000005000000E27A94B8B8426A410000007A75E657C1F6285CC9E0A56C410000007A75E657C1F6285CC9E0A56C416766669226AE5CC1E27A94B8B8426A416766669226AE5CC1E27A94B8B8426A410000007A75E657C1,Zeta-10
1014,3,Zeta,E4,,Zeta-10-E4,,,0103000020110F00000100000005000000E27A94B8B8426A410000007A75E657C1E27A94B8B8426A419A999961C41E53C1F6285CC9E0A56C419A999961C41E53C1F6285CC9E0A56C410000007A75E657C1E27A94B8B8426A410000007A75E657C1,Zeta-10
1015,3,Zeta,F3,,Zeta-10-F3,,,0103000020110F00000100000005000000E27A94B8B8426A410000007A75E657C1E27A94B8B8426A416766669226AE5CC1CDCCCCA790DF67416766669226AE5CC1CDCCCCA790DF67410000007A75E657C1E27A94B8B8426A410000007A75E657C1,Zeta-10
1016,3,Zeta,E3,,Zeta-10-E3,,,0103000020110F00000100000005000000E27A94B8B8426A419A999961C41E53C1E27A94B8B8426A410000007A75E657C1CDCCCCA790DF67410000007A75E657C1CDCCCCA790DF67419A999961C41E53C1E27A94B8B8426A419A999961C41E53C1,Zeta-10
1017,3,Theta,H8,,Theta-16-H8,,,0103000020110F00000100000005000000A4703D86401963410000801BD8EC71C1A4703D86401963419A999961C41E73C190C2757518B660419A999961C41E73C190C2757518B660410000801BD8EC71C1A4703D86401963410000801BD8EC71C1,Theta-16
1018,3,Theta,G8,,Theta-16-G8,,,0103000020110F00000100000005000000A4703D86401963410000801BD8EC71C190C2757518B660410000801BD8EC71C190C2757518B66041676666D5EBBA70C1A4703D8640196341676666D5EBBA70C1A4703D86401963410000801BD8EC71C1,Theta-16
1019,3,Theta,H7,,Theta-16-H7,,,0103000020110F0000010000000500000090C2757518B660419A999961C41E73C1F6285CC9E0A55C419A999961C41E73C1F6285CC9E0A55C410000801BD8EC71C190C2757518B660410000801BD8EC71C190C2757518B660419A999961C41E73C1,Theta-16
1020,3,Theta,G7,,Theta-16-G7,,,0103000020110F00000100000005000000F6285CC9E0A55C410000801BD8EC71C1F6285CC9E0A55C41676666D5EBBA70C190C2757518B66041676666D5EBBA70C190C2757518B660410000801BD8EC71C1F6285CC9E0A55C410000801BD8EC71C1,Theta-16
1021,3,Kappa,B8,,Kappa-4-B8,,,0103000020110F00000100000005000000B91E0597687C65C1CECCCCED9C8265C1A4703D86401963C1CECCCCED9C8265C1A4703D86401963C10200007A75E667C1B91E0597687C65C10200007A75E667C1B91E0597687C65C1CECCCCED9C8265C1,Kappa-4
1022,3,Kappa,A8,,Kappa-4-A8,,,0103000020110F00000100000005000000B91E0597687C65C1CECCCCED9C8265C1B91E0597687C65C19A999961C41E63C1A4703D86401963C19A999961C41E63C1A4703D86401963C1CECCCCED9C8265C1B91E0597687C65C1CECCCCED9C8265C1,Kappa-4
1023,3,Kappa,B7,,Kappa-4-B7,,,0103000020110F00000100000005000000B91E0597687C65C1CECCCCED9C8265C1B91E0597687C65C10200007A75E667C1CECCCCA790DF67C10200007A75E667C1CECCCCA790DF67C1CECCCCED9C8265C1B91E0597687C65C1CECCCCED9C8265C1,Kappa-4
1024,3,Kappa,A7,,Kappa-4-A7,,,0103000020110F00000100000005000000B91E0597687C65C19A999961C41E63C1B91E0597687C65C1CECCCCED9C8265C1CECCCCA790DF67C1CECCCCED9C8265C1CECCCCA790DF67C19A999961C41E63C1B91E0597687C65C19A999961C41E63C1,Kappa-4
1025,3,Beta,B6,,Beta-3-B6,,,0103000020110F00000100000005000000F6285CC9E0A54CC19A999961C41E33C1A4703D86401943C19A999961C41E33C1A4703D86401943C19A999961C41E43C1F6285CC9E0A54CC19A999961C41E43C1F6285CC9E0A54CC19A999961C41E33C1,Beta-3
1026,3,Beta,A6,,Beta-3-A6,,,0103000020110F00000100000005000000F6285CC9E0A54CC19A999961C41E33C1F6285CC9E0A54CC10000000000000000A4703D86401943C10000000000000000A4703D86401943C19A999961C41E33C1F6285CC9E0A54CC19A999961C41E33C1,Beta-3
1027,3,Beta,B5,,Beta-3-B5,,,0103000020110F00000100000005000000F6285CC9E0A54CC19A999961C41E33C1F6285CC9E0A54CC19A999961C41E43C1A4703D86401953C19A999961C41E43C1A4703D86401953C19A999961C41E33C1F6285CC9E0A54CC19A999961C41E33C1,Beta-3
1028,3,Beta,A5,,Beta-3-A5,,,0103000020110F00000100000005000000F6285CC9E0A54CC10000000000000000F6285CC9E0A54CC19A999961C41E33C1A4703D86401953C19A999961C41E33C1A4703D86401953C10000000000000000F6285CC9E0A54CC10000000000000000,Beta-3
1029,3,Beta,F6,,Beta-11-F6,,,0103000020110F00000100000005000000F6285CC9E0A54CC10000007A75E657C1A4703D86401943C10000007A75E657C1A4703D86401943C16766669226AE5CC1F6285CC9E0A54CC16766669226AE5CC1F6285CC9E0A54CC10000007A75E657C1,Beta-11
1030,3,Beta,E6,,Beta-11-E6,,,0103000020110F00000100000005000000F6285CC9E0A54CC10000007A75E657C1F6285CC9E0A54CC19A999961C41E53C1A4703D86401943C19A999961C41E53C1A4703D86401943C10000007A75E657C1F6285CC9E0A54CC10000007A75E657C1,Beta-11
1031,3,Beta,F5,,Beta-11-F5,,,0103000020110F00000100000005000000F6285CC9E0A54CC10000007A75E657C1F6285CC9E0A54CC16766669226AE5CC1A4703D86401953C16766669226AE5CC1A4703D86401953C10000007A75E657C1F6285CC9E0A54CC10000007A75E657C1,Beta-11
1032,3,Beta,E5,,Beta-11-E5,,,0103000020110F00000100000005000000F6285CC9E0A54CC19A999961C41E53C1F6285CC9E0A54CC10000007A75E657C1A4703D86401953C10000007A75E657C1A4703D86401953C19A999961C41E53C1F6285CC9E0A54CC19A999961C41E53C1,Beta-11
1033,3,Omicron,B8,,Omicron-4-B8,,,0103000020110F0000010000000500000090C2757518B660410000801BD8EC7141A4703D86401963410000801BD8EC7141A4703D8640196341666666D5EBBA704190C2757518B66041666666D5EBBA704190C2757518B660410000801BD8EC7141,Omicron-4
1034,3,Omicron,A8,,Omicron-4-A8,,,0103000020110F0000010000000500000090C2757518B660410000801BD8EC714190C2757518B660419A999961C41E7341A4703D86401963419A999961C41E7341A4703D86401963410000801BD8EC714190C2757518B660410000801BD8EC7141,Omicron-4
1035,3,Omicron,B7,,Omicron-4-B7,,,0103000020110F0000010000000500000090C2757518B660410000801BD8EC714190C2757518B66041666666D5EBBA7041F6285CC9E0A55C41666666D5EBBA7041F6285CC9E0A55C410000801BD8EC714190C2757518B660410000801BD8EC7141,Omicron-4
1036,3,Omicron,A7,,Omicron-4-A7,,,0103000020110F0000010000000500000090C2757518B660419A999961C41E734190C2757518B660410000801BD8EC7141F6285CC9E0A55C410000801BD8EC7141F6285CC9E0A55C419A999961C41E734190C2757518B660419A999961C41E7341,Omicron-4
1037,3,Eta,F4,,Eta-10-F4,,,0103000020110F00000100000005000000E27A94B8B8426A419B99991EFF116FC1F6285CC9E0A56C419B99991EFF116FC1F6285CC9E0A56C41676666D5EBBA70C1E27A94B8B8426A41676666D5EBBA70C1E27A94B8B8426A419B99991EFF116FC1,Eta-10
1038,3,Eta,E4,,Eta-10-E4,,,0103000020110F00000100000005000000E27A94B8B8426A419B99991EFF116FC1E27A94B8B8426A416866669226AE6CC1F6285CC9E0A56C416866669226AE6CC1F6285CC9E0A56C419B99991EFF116FC1E27A94B8B8426A419B99991EFF116FC1,Eta-10
1039,3,Eta,F3,,Eta-10-F3,,,0103000020110F00000100000005000000E27A94B8B8426A419B99991EFF116FC1E27A94B8B8426A41676666D5EBBA70C1CDCCCCA790DF6741676666D5EBBA70C1CDCCCCA790DF67419B99991EFF116FC1E27A94B8B8426A419B99991EFF116FC1,Eta-10
1040,3,Eta,E3,,Eta-10-E3,,,0103000020110F00000100000005000000E27A94B8B8426A416866669226AE6CC1E27A94B8B8426A419B99991EFF116FC1CDCCCCA790DF67419B99991EFF116FC1CDCCCCA790DF67416866669226AE6CC1E27A94B8B8426A416866669226AE6CC1,Eta-10
1042,3,Xi,A8,,Xi-4-A8,,,0103000020110F00000100000005000000A4703D86401933C10000801BD8EC7141A4703D86401933C19A999961C41E734100000000000000009A999961C41E734100000000000000000000801BD8EC7141A4703D86401933C10000801BD8EC7141,Xi-4
1043,3,Xi,B7,,Xi-4-B7,,,0103000020110F00000100000005000000A4703D86401933C10000801BD8EC7141A4703D86401933C1666666D5EBBA7041A4703D86401943C1666666D5EBBA7041A4703D86401943C10000801BD8EC7141A4703D86401933C10000801BD8EC7141,Xi-4
1044,3,Xi,A7,,Xi-4-A7,,,0103000020110F00000100000005000000A4703D86401933C19A999961C41E7341A4703D86401933C10000801BD8EC7141A4703D86401943C10000801BD8EC7141A4703D86401943C19A999961C41E7341A4703D86401933C19A999961C41E7341,Xi-4
1045,3,Omicron,F8,,Omicron-12-F8,,,0103000020110F0000010000000500000090C2757518B66041333333064E4A6A41A4703D8640196341333333064E4A6A41A4703D86401963410000007A75E6674190C2757518B660410000007A75E6674190C2757518B66041333333064E4A6A41,Omicron-12
1046,3,Omicron,E8,,Omicron-12-E8,,,0103000020110F0000010000000500000090C2757518B66041333333064E4A6A4190C2757518B660416666669226AE6C41A4703D86401963416666669226AE6C41A4703D8640196341333333064E4A6A4190C2757518B66041333333064E4A6A41,Omicron-12
1047,3,Omicron,F7,,Omicron-12-F7,,,0103000020110F0000010000000500000090C2757518B66041333333064E4A6A4190C2757518B660410000007A75E66741F6285CC9E0A55C410000007A75E66741F6285CC9E0A55C41333333064E4A6A4190C2757518B66041333333064E4A6A41,Omicron-12
1048,3,Omicron,E7,,Omicron-12-E7,,,0103000020110F0000010000000500000090C2757518B660416666669226AE6C4190C2757518B66041333333064E4A6A41F6285CC9E0A55C41333333064E4A6A41F6285CC9E0A55C416666669226AE6C4190C2757518B660416666669226AE6C41,Omicron-12
1049,3,Kappa,H6,,Kappa-15-H6,,,0103000020110F00000100000005000000E27A94B8B8426AC10000801BD8EC71C1CECCCCA790DF67C10000801BD8EC71C1CECCCCA790DF67C19A999961C41E73C1E27A94B8B8426AC19A999961C41E73C1E27A94B8B8426AC10000801BD8EC71C1,Kappa-15
1050,3,Kappa,G6,,Kappa-15-G6,,,0103000020110F00000100000005000000E27A94B8B8426AC10000801BD8EC71C1E27A94B8B8426AC1676666D5EBBA70C1CECCCCA790DF67C1676666D5EBBA70C1CECCCCA790DF67C10000801BD8EC71C1E27A94B8B8426AC10000801BD8EC71C1,Kappa-15
1051,3,Kappa,H5,,Kappa-15-H5,,,0103000020110F00000100000005000000E27A94B8B8426AC10000801BD8EC71C1E27A94B8B8426AC19A999961C41E73C1F7285CC9E0A56CC19A999961C41E73C1F7285CC9E0A56CC10000801BD8EC71C1E27A94B8B8426AC10000801BD8EC71C1,Kappa-15
1052,3,Kappa,G5,,Kappa-15-G5,,,0103000020110F00000100000005000000E27A94B8B8426AC1676666D5EBBA70C1E27A94B8B8426AC10000801BD8EC71C1F7285CC9E0A56CC10000801BD8EC71C1F7285CC9E0A56CC1676666D5EBBA70C1E27A94B8B8426AC1676666D5EBBA70C1,Kappa-15
1053,3,Pi,F8,,Pi-12-F8,,,0103000020110F000001000000050000009A99D97DACE77141333333064E4A6A41A4703D8640197341333333064E4A6A41A4703D86401973410000007A75E667419A99D97DACE771410000007A75E667419A99D97DACE77141333333064E4A6A41,Pi-12
1054,3,Pi,E8,,Pi-12-E8,,,0103000020110F000001000000050000009A99D97DACE77141333333064E4A6A419A99D97DACE771416666669226AE6C41A4703D86401973416666669226AE6C41A4703D8640197341333333064E4A6A419A99D97DACE77141333333064E4A6A41,Pi-12
1055,3,Pi,F7,,Pi-12-F7,,,0103000020110F000001000000050000009A99D97DACE77141333333064E4A6A419A99D97DACE771410000007A75E6674190C2757518B670410000007A75E6674190C2757518B67041333333064E4A6A419A99D97DACE77141333333064E4A6A41,Pi-12
1056,3,Pi,E7,,Pi-12-E7,,,0103000020110F000001000000050000009A99D97DACE771416666669226AE6C419A99D97DACE77141333333064E4A6A4190C2757518B67041333333064E4A6A4190C2757518B670416666669226AE6C419A99D97DACE771416666669226AE6C41,Pi-12
1057,3,Delta,H8,,Delta-16-H8,,,0103000020110F00000100000005000000A4703D86401963419A999961C41E3341A4703D8640196341000000000000000090C2757518B66041000000000000000090C2757518B660419A999961C41E3341A4703D86401963419A999961C41E3341,Delta-16
1058,3,Delta,G8,,Delta-16-G8,,,0103000020110F00000100000005000000A4703D86401963419A999961C41E334190C2757518B660419A999961C41E334190C2757518B660419A999961C41E4341A4703D86401963419A999961C41E4341A4703D86401963419A999961C41E3341,Delta-16
1059,3,Delta,H7,,Delta-16-H7,,,0103000020110F0000010000000500000090C2757518B660410000000000000000F6285CC9E0A55C410000000000000000F6285CC9E0A55C419A999961C41E334190C2757518B660419A999961C41E334190C2757518B660410000000000000000,Delta-16
1060,3,Delta,G7,,Delta-16-G7,,,0103000020110F00000100000005000000F6285CC9E0A55C419A999961C41E3341F6285CC9E0A55C419A999961C41E434190C2757518B660419A999961C41E434190C2757518B660419A999961C41E3341F6285CC9E0A55C419A999961C41E3341,Delta-16
1061,3,Theta,D2,,Theta-5-D2,,,0103000020110F00000100000005000000A4703D8640193341353333064E4A6AC1A4703D8640194341353333064E4A6AC1A4703D86401943416866669226AE6CC1A4703D86401933416866669226AE6CC1A4703D8640193341353333064E4A6AC1,Theta-5
1062,3,Theta,C2,,Theta-5-C2,,,0103000020110F00000100000005000000A4703D8640193341353333064E4A6AC1A4703D86401933410200007A75E667C1A4703D86401943410200007A75E667C1A4703D8640194341353333064E4A6AC1A4703D8640193341353333064E4A6AC1,Theta-5
1063,3,Theta,D1,,Theta-5-D1,,,0103000020110F00000100000005000000A4703D8640193341353333064E4A6AC1A4703D86401933416866669226AE6CC100000000000000006866669226AE6CC10000000000000000353333064E4A6AC1A4703D8640193341353333064E4A6AC1,Theta-5
1064,3,Theta,C1,,Theta-5-C1,,,0103000020110F00000100000005000000A4703D86401933410200007A75E667C1A4703D8640193341353333064E4A6AC10000000000000000353333064E4A6AC100000000000000000200007A75E667C1A4703D86401933410200007A75E667C1,Theta-5
1065,3,Epsilon,D4,,Epsilon-6-D4,,,0103000020110F00000100000005000000E27A94B8B8426A410000007A75E65741F6285CC9E0A56C410000007A75E65741F6285CC9E0A56C419A999961C41E5341E27A94B8B8426A419A999961C41E5341E27A94B8B8426A410000007A75E65741,Epsilon-6
1066,3,Epsilon,C4,,Epsilon-6-C4,,,0103000020110F00000100000005000000E27A94B8B8426A410000007A75E65741E27A94B8B8426A416766669226AE5C41F6285CC9E0A56C416766669226AE5C41F6285CC9E0A56C410000007A75E65741E27A94B8B8426A410000007A75E65741,Epsilon-6
1067,3,Epsilon,D3,,Epsilon-6-D3,,,0103000020110F00000100000005000000E27A94B8B8426A410000007A75E65741E27A94B8B8426A419A999961C41E5341CDCCCCA790DF67419A999961C41E5341CDCCCCA790DF67410000007A75E65741E27A94B8B8426A410000007A75E65741,Epsilon-6
