id,gs_size,gs_size_scale,gs_size_halo,gs_fill_opacity,gs_rotation,gs_color,gs_color_halo,the_geom
732,0.1,1.13,5.4,0.4,0,#CBCDFE,CBCDFE,0101000020110F0000EC51B8DECE524F41000000C0E7EC5CC1
733,0.1,1.19,7.6,0.6,0,#FFFFFF,FFFFFF,0101000020110F0000C3F5287470E462C152B81EBDC9CC6BC1
734,0.4,1.04,6.1,0.6,0,#FFFFFF,FFFFFF,0101000020110F000085EB51B84FF759C1B81E855B97F066C1
735,0.3,1.15,11.2,0.4,0,#CBCDFE,CBCDFE,0101000020110F000048E17A44E5F353C1AE47E17AC5D85A41
736,0.2,1.2,10.1,0.5,0,#CBCDFE,CBCDFE,0101000020110F00000000009051C456C19A999929626F6DC1
737,0.2,1.15,7.5,0.6,0,#F9F3A4,F9F3A4,0101000020110F000085EB5120DE1173C1B81E850B925F5D41
738,0.3,1.14,4,0.4,0,#F9F6CF,F9F6CF,0101000020110F000085EB51043DAB7141D7A3708D06196F41
739,0.5,1.09,4.5,0.6,0,#FA6642,FA6642,0101000020110F0000713D0A77EEB352C1F6285CCF04E069C1
740,0.1,1.04,4.6,0.6,0,#FFF464,FFF464,0101000020110F00009A9999A98CC159C1C3F528BC376A5EC1
741,0.3,1.2,8.5,0.5,0,#F9F6CF,F9F6CF,0101000020110F0000AE47E15AC0524DC1AE47E14A29FC5E41
742,0.5,1.06,11.1,0.4,0,#FEAA52,FEAA52,0101000020110F00009A99993D563071C152B81EF5F89459C1
743,0.4,1.18,8.5,0.7,0,#FFFFFF,FFFFFF,0101000020110F0000B81E851BF97A59C1AE47E15A1F795341
744,0.3,1.08,7,0.5,0,#666EFF,666EFF,0101000020110F00006666668632426AC1CDCCCC8C2F123B41
745,0.4,1.11,4.7,0.5,0,#FFFFFF,FFFFFF,0101000020110F00009A9999B9A8C46CC1B81E856BFAC747C1
746,0.3,1.12,9.3,0.7,0,#CBCDFE,CBCDFE,0101000020110F00000AD7A36891E27241F6285CFF0AB672C1
747,0.3,1.09,2.4,0.6,0,#FEAA52,FEAA52,0101000020110F000048E17A44857466418FC2F5881F725D41
748,0.4,1.12,6.9,0.6,0,#CBCDFE,CBCDFE,0101000020110F0000F6285CB325417041295C8FA264EB4041
749,0.5,1.18,4.1,0.6,0,#FFFFFF,FFFFFF,0101000020110F000048E17A543BC271C1EC51B89E72554641
750,0.1,1.17,9.2,0.5,0,#E6E6F7,E6E6F7,0101000020110F0000295C8FC2D7D71CC18FC2F520ADDB66C1
751,0.4,1.1,8,0.4,0,#F9F3A4,F9F3A4,0101000020110F0000EC51B89E14055BC1AE47E15ACAA660C1
752,0.4,1.06,7.4,0.4,0,#8B96FF,8B96FF,0101000020110F0000713D0ABF132663C1000000B82C766141
753,0.1,1.14,2,0.5,0,#FFF464,FFF464,0101000020110F00006666663E29D66441A4703D8A3B094E41
754,0.4,1.02,5.7,0.7,0,#FFFFFF,FFFFFF,0101000020110F0000C3F528F43E806FC1A4703D5AAB5866C1
755,0.1,1.04,6,0.7,0,#F9F3A4,F9F3A4,0101000020110F0000C3F5283C488565418FC2F50864016FC1
756,0.2,1.15,11.7,0.5,0,#F9F3A4,F9F3A4,0101000020110F0000295C8F22F0646F41B81E851B24E45AC1
757,0.2,1.06,11.6,0.5,0,#FFF464,FFF464,0101000020110F0000AE47E13A9AD343C148E17AC8152272C1
758,0.2,1.2,4.5,0.5,0,#CBCDFE,CBCDFE,0101000020110F00006666668E7AE86741EC51B80EC94857C1
759,0.2,1.03,5.2,0.6,0,#FA6642,FA6642,0101000020110F0000E17A14AECD395E4185EB51588BEF52C1
760,0.1,1.02,7,0.6,0,#E6E6F7,E6E6F7,0101000020110F0000295C8F32230E6E419A9999E19A536141
761,0.3,1.09,2.6,0.4,0,#FA6642,FA6642,0101000020110F000048E17AB486BE6EC1F6285CCFC8B35C41
762,0.1,1.16,7.3,0.5,0,#FA6642,FA6642,0101000020110F000066666686AB9564C1E17A14F64DD16841
763,0.5,1.03,6.7,0.7,0,#E6E6F7,E6E6F7,0101000020110F00007B14AE97409560C1D7A3705D756C67C1
764,0.3,1.1,11.9,0.6,0,#FFFFFF,FFFFFF,0101000020110F0000F6285CA3E49471C1D7A3703D8A5FC7C0
765,0.2,1.11,9.1,0.6,0,#FFFFFF,FFFFFF,0101000020110F00007B14AE47658A23C1AE47E10A31FA6741
766,0.5,1.08,2,0.5,0,#FFFFFF,FFFFFF,0101000020110F0000AE47E11A724E534152B81EF5AC8064C1
767,0.4,1.11,8,0.4,0,#666EFF,666EFF,0101000020110F000085EB5100C1267141D7A3702D973967C1
768,0.3,1.05,6.7,0.6,0,#FA6642,FA6642,0101000020110F00007B14AE3FC16D62C13333333317236CC1
769,0.2,1.05,3.9,0.5,0,#F9F3A4,F9F3A4,0101000020110F000048E17A14445E63C166666646D13342C1
770,0.2,1.12,4.6,0.4,0,#8B96FF,8B96FF,0101000020110F000000000000F5F323C13333332333416BC1
771,0.4,1.2,5.2,0.5,0,#E6E6F7,E6E6F7,0101000020110F000014AE4779A75B6AC1713D0A274C8C5941
772,0.2,1.16,11.2,0.6,0,#FA6642,FA6642,0101000020110F0000B81E850BADFA5641E17A14E603BF63C1
773,0.3,1.19,7.2,0.7,0,#FFFFFF,FFFFFF,0101000020110F00003D0AD7E309A867C13D0AD7E381EE71C1
774,0.1,1.08,9.3,0.5,0,#8B96FF,8B96FF,0101000020110F000052B81EE5F48048C1C3F528C4B1516541
775,0.3,1.01,6.7,0.4,0,#FFF464,FFF464,0101000020110F0000D7A3703D69172DC114AE47E1C39C1DC1
776,0.5,1,10.9,0.6,0,#FFFFFF,FFFFFF,0101000020110F0000333333032C596BC10AD7A35057C46641
777,0.4,1.1,2.8,0.6,0,#FEAA52,FEAA52,0101000020110F0000666666E672C46B4185EB5128E02350C1
778,0.5,1.06,7.3,0.7,0,#F9F3A4,F9F3A4,0101000020110F0000D7A3708963A370C1F6285C2F868D4B41
779,0.5,1.09,9.6,0.7,0,#F9F3A4,F9F3A4,0101000020110F0000333333D33AB665C15C8FC21DB70B6A41
780,0.5,1.11,9.7,0.6,0,#FEAA52,FEAA52,0101000020110F0000A4703DEAC39168C1E17A1466493F69C1
781,0.5,1.1,4.7,0.4,0,#F9F3A4,F9F3A4,0101000020110F000066666636688F5DC1CDCCCC9CCB246A41
782,0.1,1.16,3.8,0.4,0,#8B96FF,8B96FF,0101000020110F0000CDCCCC9C6EB55F41000000006096C0C0
783,0.1,1.07,10.5,0.5,0,#F9F6CF,F9F6CF,0101000020110F0000CDCCCC0838D170413D0AD763226068C1
784,0.1,1.06,2.9,0.5,0,#666EFF,666EFF,0101000020110F0000713D0A97F4D36B41CDCCCC148FDF6041
785,0.2,1.15,5.3,0.5,0,#FA6642,FA6642,0101000020110F0000295C8F42D46C26C114AE47B95CAF6AC1
786,0.2,1.16,11.1,0.6,0,#FFFFFF,FFFFFF,0101000020110F0000295C8F0237C757C152B81E555C3F6C41
787,0.2,1.09,5.8,0.7,0,#FA6642,FA6642,0101000020110F000033333387CD4B72C1A4703DEA2B116DC1
788,0.3,1.05,8.8,0.6,0,#E6E6F7,E6E6F7,0101000020110F00009A999999FD8E6C41EC51B81E44003BC1
789,0.5,1.16,4.2,0.6,0,#666EFF,666EFF,0101000020110F0000EC51B84620DF66418FC2F5F8F86A5DC1
790,0.4,1,6.2,0.6,0,#FFFFFF,FFFFFF,0101000020110F0000713D0A27B23A6BC1E17A14A65DAC7241
791,0.3,1.17,9.5,0.6,0,#FFFFFF,FFFFFF,0101000020110F0000EC51B87E861E4C4152B81ED5843470C1
792,0.1,1.06,11.9,0.7,0,#CBCDFE,CBCDFE,0101000020110F0000EC51B836FF2468C1F6285CFFA6FE5541
793,0.5,1.05,11.1,0.5,0,#FFFFFF,FFFFFF,0101000020110F0000000000387B2765C1AE47E1FA9E1E2441
794,0.4,1.02,10.3,0.7,0,#FA6642,FA6642,0101000020110F000085EB510028AF6941C3F528B42E4B6FC1
795,0.5,1.09,2,0.5,0,#8B96FF,8B96FF,0101000020110F0000AE47E1BA73744441F6285C0FC4A73341
796,0.3,1.14,7.6,0.4,0,#CBCDFE,CBCDFE,0101000020110F0000C3F528D4ADFC6D41C3F5285C1E0E6141
797,0.5,1.03,2.5,0.4,0,#FFFFFF,FFFFFF,0101000020110F00008FC2F5283E023FC100000078A00D6341
798,0.1,1.16,2.3,0.7,0,#FFFFFF,FFFFFF,0101000020110F00009A999919C04D36419A999931B6796B41
799,0.1,1.05,2.6,0.6,0,#FFFFFF,FFFFFF,0101000020110F000085EB5168760756C1C3F528CCB3F561C1
800,0.4,1.05,6.6,0.4,0,#CBCDFE,CBCDFE,0101000020110F000048E17A3C708263417B14AE5745455641
801,0.4,1.2,3.1,0.6,0,#F9F6CF,F9F6CF,0101000020110F000033333373A34334418FC2F5306FD46441
802,0.3,1.04,3.3,0.7,0,#F9F6CF,F9F6CF,0101000020110F000000000058D738714185EB5160478160C1
803,0.4,1.17,5.1,0.5,0,#E6E6F7,E6E6F7,0101000020110F00000AD7A3F0B5943EC1AE47E17A01DA2241
804,0.4,1.05,6.1,0.4,0,#CBCDFE,CBCDFE,0101000020110F0000EC51B8BE405E48C15C8FC2CD0B4A64C1
805,0.2,1.08,7.5,0.5,0,#FFFFFF,FFFFFF,0101000020110F0000666666BEC3456A41E17A14AEEF312A41
806,0.5,1.01,3,0.7,0,#E6E6F7,E6E6F7,0101000020110F0000B81E85FBEBC460C1713D0A9F8FDB64C1
807,0.5,1,2.3,0.6,0,#CBCDFE,CBCDFE,0101000020110F00000AD7A3E8217E61C19A99993D2AD370C1
808,0.1,1.14,2.2,0.6,0,#FEAA52,FEAA52,0101000020110F0000000000E8F60F6841B81E85F34ABB60C1
809,0.2,1.12,4.9,0.5,0,#666EFF,666EFF,0101000020110F000052B81E6571E356410AD7A310297362C1
810,0.1,1.03,5.9,0.4,0,#FFFFFF,FFFFFF,0101000020110F0000CDCCCC04DFCD70C18FC2F5C82B3B4641
811,0.5,1.03,6.2,0.7,0,#FEAA52,FEAA52,0101000020110F0000B81E85BBA2AB6A41CDCCCC686E8670C1
812,0.1,1.07,9.9,0.7,0,#FFFFFF,FFFFFF,0101000020110F00008FC2F528467F40411F85EBF9351F6B41
813,0.1,1.17,10.3,0.7,0,#FFFFFF,FFFFFF,0101000020110F0000C3F5281CD3B9594100000020D46C52C1
814,0.4,1.16,9.3,0.4,0,#CBCDFE,CBCDFE,0101000020110F0000295C8FBA75F660C10AD7A3C0A1B55741
815,0.4,1.04,4.2,0.4,0,#FFFFFF,FFFFFF,0101000020110F00001F85EBF1BEE554415C8FC275FE7163C1
816,0.2,1,8,0.4,0,#FFF464,FFF464,0101000020110F000048E17A243F8A5DC1C3F528B4E8DA70C1
817,0.5,1.1,7.8,0.4,0,#FFFFFF,FFFFFF,0101000020110F0000E17A142E0E3A284152B81E15F7AC5241
818,0.1,1.16,9.4,0.6,0,#FFFFFF,FFFFFF,0101000020110F0000EC51B8DEED7C3241B81E85CBE84A7041
819,0.3,1.18,10.2,0.5,0,#CBCDFE,CBCDFE,0101000020110F00005C8FC22DC99462C148E17A349D5E4B41
820,0.3,1.14,10.4,0.7,0,#CBCDFE,CBCDFE,0101000020110F00001F85EB11A13B61C1F6285C87DD0766C1
821,0.2,1.02,8,0.6,0,#FFFFFF,FFFFFF,0101000020110F0000A4703D2AA11A6BC1B81E852B8AF03B41
822,0.4,1.04,7.9,0.6,0,#CBCDFE,CBCDFE,0101000020110F000048E17A34C0844741713D0AC392C071C1
823,0.1,1.19,3.9,0.7,0,#F9F3A4,F9F3A4,0101000020110F000085EB5130560C65C1C3F528E41A526A41
824,0.3,1.03,8.4,0.6,0,#F9F6CF,F9F6CF,0101000020110F000052B81E25D7344F41A4703DCA597C6C41
825,0.2,1,8.7,0.7,0,#F9F6CF,F9F6CF,0101000020110F0000CDCCCC9CCAF552C10AD7A368A0B26B41
826,0.3,1.16,2.1,0.4,0,#666EFF,666EFF,0101000020110F0000B81E859327F665C1E17A14F648F06E41
827,0.5,1.02,4,0.6,0,#FEAA52,FEAA52,0101000020110F0000EC51B83E28F94CC10AD7A35459447141
828,0.4,1.18,5.7,0.4,0,#CBCDFE,CBCDFE,0101000020110F000048E17A149A75FD40A4703D12CCFF6BC1
829,0.4,1.06,4.8,0.6,0,#CBCDFE,CBCDFE,0101000020110F000014AE47A18E443A41EC51B8DE44866C41
830,0.3,1.12,9.6,0.5,0,#FFF464,FFF464,0101000020110F0000295C8FE2BFC96D41AE47E15201667141
831,0.5,1.05,10.3,0.5,0,#8B96FF,8B96FF,0101000020110F00008FC2F570F16960C10AD7A3F0139E4AC1
832,0.5,1.19,5.2,0.7,0,#8B96FF,8B96FF,0101000020110F000048E17AD4692E69C1295C8F023BE43D41
833,0.3,1.16,3.4,0.6,0,#CBCDFE,CBCDFE,0101000020110F0000B81E85CB86A94E41AE47E1B204E17041
834,0.2,1.07,3.7,0.6,0,#FFFFFF,FFFFFF,0101000020110F00000000008015E050418FC2F51853896741
835,0.4,1.07,10.5,0.4,0,#FFF464,FFF464,0101000020110F00006666668E274B6241F6285C771C146CC1
836,0.1,1.07,11.1,0.4,0,#F9F3A4,F9F3A4,0101000020110F0000AE47E1D26B3C68C1D7A3703D47522041
837,0.5,1.06,6.2,0.7,0,#FFFFFF,FFFFFF,0101000020110F0000295C8FB247D25941713D0ACFCFA96D41
838,0.3,1.09,6.5,0.4,0,#8B96FF,8B96FF,0101000020110F0000F6285C079A596AC1B81E852B522145C1
839,0.5,1.02,2.4,0.7,0,#FEAA52,FEAA52,0101000020110F00009A99999922F25441F6285CEFCB354541
840,0.2,1.15,4.1,0.6,0,#666EFF,666EFF,0101000020110F0000CDCCCCBC8FA36341B81E851351BF6DC1
841,0.1,1.05,11.9,0.4,0,#E6E6F7,E6E6F7,0101000020110F00003D0AD7539A9D51C10000000011B06341
842,0.5,1.02,7.9,0.4,0,#FFFFFF,FFFFFF,0101000020110F00005C8FC27DB13B7241000000302F9867C1
843,0.2,1.13,5.6,0.5,0,#FFFFFF,FFFFFF,0101000020110F0000B81E85EB8FF906413D0AD7A3912C2CC1
844,0.2,1.06,4.2,0.7,0,#FFFFFF,FFFFFF,0101000020110F00000AD7A3685FEF72C185EB5178A7647241
845,0.3,1.12,9.6,0.6,0,#FFFFFF,FFFFFF,0101000020110F0000AE47E17A7F742EC19A9999E1DA316241
846,0.5,1.05,2.5,0.7,0,#FFFFFF,FFFFFF,0101000020110F0000713D0AB7FD146D4100000000226A5141
847,0.4,1.06,5.3,0.6,0,#FFF464,FFF464,0101000020110F0000713D0AD7CA667141E17A143E1B1362C1
848,0.2,1.04,9.3,0.4,0,#F9F3A4,F9F3A4,0101000020110F0000AE47E112F2B17141295C8F6275EF43C1
849,0.1,1.11,10.8,0.7,0,#FA6642,FA6642,0101000020110F000085EB51A0F91361C133333303680E60C1
850,0.4,1.01,4,0.5,0,#FA6642,FA6642,0101000020110F0000E17A14BEB1DD70C1000000C08EEA52C1
851,0.3,1.18,7.1,0.5,0,#E6E6F7,E6E6F7,0101000020110F00001F85EBCD32CF71C18FC2F5104B5960C1
852,0.1,1,7.8,0.5,0,#CBCDFE,CBCDFE,0101000020110F00001F85EB29A9F36441AE47E1B20E337141
853,0.1,1.16,11.6,0.7,0,#8B96FF,8B96FF,0101000020110F00003333330B8C2A6841D7A370BDA49C6CC1
854,0.2,1.02,4.2,0.4,0,#F9F6CF,F9F6CF,0101000020110F0000C3F5288C09D26E41EC51B8E2851070C1
855,0.4,1.09,8.5,0.4,0,#F9F6CF,F9F6CF,0101000020110F0000EC51B81E166B26C1666666FEB18663C1
856,0.5,1.09,11.2,0.7,0,#8B96FF,8B96FF,0101000020110F00009A99995949323641B81E8503BD476F41
857,0.3,1.04,2.1,0.4,0,#FEAA52,FEAA52,0101000020110F00001F85EBA18F345341B81E853B07DE6DC1
858,0.2,1.1,7.1,0.4,0,#CBCDFE,CBCDFE,0101000020110F0000F6285C03D56670C185EB5178A67C5A41
859,0.1,1.12,5.2,0.6,0,#F9F6CF,F9F6CF,0101000020110F000048E17ABC74D26741C3F528DCC8EE47C1
860,0.2,1.05,8,0.7,0,#FFFFFF,FFFFFF,0101000020110F00001F85EB313F6C5941295C8FCEBF6671C1
861,0.4,1.15,6.9,0.6,0,#FFF464,FFF464,0101000020110F00001F85EB51B22043C1000000409C9736C1
862,0.4,1.07,5.5,0.7,0,#666EFF,666EFF,0101000020110F0000A4703D0A270E6F419A9999E95F826241
863,0.2,1.06,4.8,0.4,0,#CBCDFE,CBCDFE,0101000020110F0000C3F528A0481873C19A999929C8245941
864,0.1,1.03,8.4,0.6,0,#FEAA52,FEAA52,0101000020110F0000D7A370AD725765C1D7A3705DC0695FC1
865,0.2,1.16,7,0.7,0,#FEAA52,FEAA52,0101000020110F000048E17A94258D6F41C3F52894A8FC6C41
866,0.4,1.13,4.7,0.7,0,#8B96FF,8B96FF,0101000020110F000000000080D75125416666668619D35641
867,0.1,1.15,9.7,0.4,0,#FFFFFF,FFFFFF,0101000020110F0000F6285C2F0A554CC1333333DB7E0F66C1
868,0.3,1.06,11.2,0.5,0,#FFFFFF,FFFFFF,0101000020110F0000AE47E1BA6F214D41F6285C4FE5F15E41
869,0.3,1.06,10.7,0.6,0,#FA6642,FA6642,0101000020110F00007B14AE17CDFD5541A4703DAA99834941
870,0.4,1.14,8.3,0.6,0,#F9F3A4,F9F3A4,0101000020110F000052B81E15274066C148E17A94BBCD5CC1
871,0.4,1.19,9.8,0.7,0,#E6E6F7,E6E6F7,0101000020110F0000713D0AC7E6136DC17B14AEF723255BC1
872,0.5,1.19,11.8,0.5,0,#FEAA52,FEAA52,0101000020110F0000C3F528DCE7526C41E17A14461D756841
873,0.3,1.1,6.3,0.5,0,#FFFFFF,FFFFFF,0101000020110F0000AE47E1224F186BC18FC2F528F4593841
874,0.2,1.02,6.8,0.6,0,#FFFFFF,FFFFFF,0101000020110F000085EB5138629549C114AE47B178E950C1
875,0.5,1.14,2.8,0.7,0,#666EFF,666EFF,0101000020110F0000B81E858B1F2054C133333323E4305A41
876,0.5,1.12,7.9,0.5,0,#F9F3A4,F9F3A4,0101000020110F00007B14AEF77E3D5BC152B81E797A8D71C1
877,0.3,1,11.9,0.5,0,#FEAA52,FEAA52,0101000020110F0000CDCCCC9C06087141B81E859BA51352C1
878,0.2,1.11,11.6,0.4,0,#FFFFFF,FFFFFF,0101000020110F00009A9999A9CC2B61C1AE47E1C256266841
879,0.3,1.02,5.2,0.6,0,#8B96FF,8B96FF,0101000020110F00000AD7A3F063532C41000000146F7D7241
880,0.1,1.13,10,0.4,0,#FFFFFF,FFFFFF,0101000020110F0000000000C0DA6B72C17B14AE6BE8F371C1
881,0.2,1.05,7.7,0.6,0,#F9F3A4,F9F3A4,0101000020110F0000E17A14CEB3346FC19A9999418D636CC1
882,0.3,1.14,10.9,0.5,0,#FFFFFF,FFFFFF,0101000020110F0000CDCCCC4438786F4114AE4759212F6E41
883,0.2,1.1,6.7,0.4,0,#FEAA52,FEAA52,0101000020110F0000295C8F2285EC4D41E17A140E136259C1
884,0.3,1.17,6.1,0.4,0,#F9F3A4,F9F3A4,0101000020110F00008FC2F568970F31C11F85EB81B3955BC1
885,0.3,1.19,5.3,0.7,0,#FEAA52,FEAA52,0101000020110F0000F6285C6FADF44141CDCCCC74E81970C1
886,0.1,1.14,8.8,0.6,0,#FFFFFF,FFFFFF,0101000020110F0000CDCCCC04C44A6C41D7A3703D3ECF6841
887,0.1,1,5.9,0.5,0,#F9F6CF,F9F6CF,0101000020110F000052B81E05975A20419A9999795A2554C1
888,0.2,1.19,7.2,0.7,0,#FFFFFF,FFFFFF,0101000020110F0000AE47E12A6C127041E17A14F6B46863C1
889,0.4,1.18,11.7,0.6,0,#CBCDFE,CBCDFE,0101000020110F00000AD7A3089D466641D7A370454AD763C1
890,0.2,1.07,3.5,0.6,0,#8B96FF,8B96FF,0101000020110F000033333373998E56C114AE47F9891B67C1
891,0.1,1.13,4.4,0.7,0,#666EFF,666EFF,0101000020110F0000295C8FC2B523F7401F85EB41717A61C1
892,0.3,1.05,6.4,0.4,0,#FFFFFF,FFFFFF,0101000020110F0000EC51B8FEB37B43413333336B59686FC1
893,0.4,1,6.2,0.4,0,#FFFFFF,FFFFFF,0101000020110F000052B81E45D61A3241C3F5281CB90651C1
894,0.4,1.12,5.1,0.7,0,#F9F6CF,F9F6CF,0101000020110F00001F85EB11737E5E41713D0A4706856C41
895,0.3,1.17,11.3,0.7,0,#FFFFFF,FFFFFF,0101000020110F0000E17A147E04926841713D0AAFB05371C1
896,0.2,1.15,5.6,0.5,0,#E6E6F7,E6E6F7,0101000020110F0000A4703D9281136AC1B81E857B4E005A41
897,0.1,1.16,5.3,0.4,0,#FFFFFF,FFFFFF,0101000020110F0000333333B3559441C13D0AD7D3E0575241
898,0.1,1.07,11.4,0.4,0,#FA6642,FA6642,0101000020110F0000E17A14FA3BB572C1CDCCCC5C3C2B6F41
899,0.3,1.2,5.5,0.7,0,#FFF464,FFF464,0101000020110F0000D7A3701119BC72C17B14AEC793C96DC1
900,0.1,1.04,4.2,0.4,0,#CBCDFE,CBCDFE,0101000020110F00008FC2F5087A7D47415C8FC2B5FC8B30C1
901,0.1,1.2,11,0.5,0,#FFFFFF,FFFFFF,0101000020110F000052B81EA587134C410AD7A338B35B6041
902,0.2,1.2,8.5,0.6,0,#F9F6CF,F9F6CF,0101000020110F00009A9999998ACE5FC1D7A3700D9E216041
903,0.2,1.14,3,0.4,0,#FEAA52,FEAA52,0101000020110F0000333333F3EA9244C13D0AD7576A277041
904,0.4,1.11,2.2,0.4,0,#FFFFFF,FFFFFF,0101000020110F00003D0AD763A8AF5AC11F85EBF958A77241
905,0.2,1.04,2.4,0.5,0,#FFFFFF,FFFFFF,0101000020110F0000F6285C57A1337241A4703D7A078F59C1
906,0.5,1.19,5.2,0.6,0,#E6E6F7,E6E6F7,0101000020110F00006666660E9CAA68C1CDCCCCAC0A676841
907,0.1,1,2.6,0.7,0,#F9F3A4,F9F3A4,0101000020110F0000E17A14825B9C70C114AE47119FD25A41
908,0.5,1.01,8.9,0.6,0,#FFFFFF,FFFFFF,0101000020110F0000666666A61F25604133333313EDF540C1
909,0.5,1.18,7.1,0.4,0,#CBCDFE,CBCDFE,0101000020110F000048E17AE4DC3E5F4152B81E8566803F41
910,0.2,1.05,11.3,0.4,0,#FFFFFF,FFFFFF,0101000020110F0000713D0AFFDCFB6841666666FA77C572C1
911,0.4,1.14,3.2,0.7,0,#CBCDFE,CBCDFE,0101000020110F0000C3F5281C78F15CC1666666F6CA985F41
912,0.3,1.07,4.6,0.6,0,#666EFF,666EFF,0101000020110F0000713D0A5756FE60C148E17AACB9776D41
913,0.4,1.2,11.3,0.6,0,#FFFFFF,FFFFFF,0101000020110F00005C8FC29593F06E415C8FC235BECA5AC1
914,0.4,1.03,7.8,0.6,0,#E6E6F7,E6E6F7,0101000020110F00003D0AD723ECFD59417B14AE2786835541
915,0.1,1.06,5.8,0.6,0,#666EFF,666EFF,0101000020110F0000CDCCCC7C900953C1CDCCCC0C928454C1
916,0.4,1.14,6.1,0.6,0,#FFFFFF,FFFFFF,0101000020110F00000000000C061571C1F6285C8F42FB60C1
917,0.5,1.05,8.6,0.5,0,#FFFFFF,FFFFFF,0101000020110F0000A4703DC2654762417B14AE87A5E86E41
918,0.4,1.17,8.4,0.6,0,#CBCDFE,CBCDFE,0101000020110F0000666666BECA9A6A4114AE478195564C41
919,0.3,1.07,5.5,0.6,0,#CBCDFE,CBCDFE,0101000020110F00001F85EBE177C454C13D0AD793341471C1
920,0.4,1.02,11,0.7,0,#8B96FF,8B96FF,0101000020110F000052B81E5D13A06AC1713D0A4FCF0A6C41
921,0.4,1.03,5.1,0.4,0,#CBCDFE,CBCDFE,0101000020110F00008FC2F5D05C5B6F418FC2F5E8EBF56EC1
922,0.2,1.2,3.1,0.5,0,#F9F6CF,F9F6CF,0101000020110F000085EB5110209563415C8FC2758D525F41
923,0.1,1.17,9.2,0.6,0,#F9F6CF,F9F6CF,0101000020110F0000CDCCCC0CE2466CC152B81E85F5301E41
924,0.5,1.19,10.4,0.4,0,#FEAA52,FEAA52,0101000020110F00000AD7A360D9C3674148E17AD49D356C41
925,0.3,1.1,11.7,0.6,0,#FFFFFF,FFFFFF,0101000020110F00008FC2F5481DE857410AD7A3D05ACB61C1
926,0.1,1.07,10.7,0.6,0,#FA6642,FA6642,0101000020110F00008FC2F580D5006EC100000050538D5F41
927,0.2,1.09,5,0.4,0,#F9F6CF,F9F6CF,0101000020110F0000F6285C2FA30D56C1F6285CCF461C5141
928,0.4,1.1,5,0.5,0,#FA6642,FA6642,0101000020110F0000CDCCCCCC9C643F41666666CE37536841
929,0.2,1.09,5.8,0.5,0,#FEAA52,FEAA52,0101000020110F000048E17A50974271C10AD7A3F886837141
930,0.3,1.04,6.4,0.4,0,#FEAA52,FEAA52,0101000020110F000052B81ECD04F07141E17A14DE8BBB6CC1
931,0.4,1.02,5.9,0.5,0,#FFF464,FFF464,0101000020110F00007B14AE4743F552C1F6285CB701696FC1
932,0.1,1.16,5.9,0.7,0,#F9F3A4,F9F3A4,0101000020110F0000AE47E1C6D1C57141D7A370DDB4924C41
933,0.5,1.2,9.4,0.6,0,#FFFFFF,FFFFFF,0101000020110F000052B81E1553D461C1E17A1422B2A77241
934,0.3,1.08,8.5,0.4,0,#FFFFFF,FFFFFF,0101000020110F000048E17A7408BF4641CDCCCCACF9634141
935,0.5,1.15,5.3,0.6,0,#F9F6CF,F9F6CF,0101000020110F0000EC51B88EB6836F41D7A3700D7ECA6441
936,0.5,1.16,4.1,0.7,0,#FFFFFF,FFFFFF,0101000020110F000014AE47013B8149C1CDCCCC9C2AC56041
937,0.5,1.05,2.4,0.7,0,#F9F3A4,F9F3A4,0101000020110F000014AE470927E66841B81E853BCBC256C1
938,0.1,1.2,5.8,0.7,0,#F9F6CF,F9F6CF,0101000020110F0000F6285C6F56E74B4114AE4799DC7665C1
939,0.1,1.15,10.1,0.6,0,#CBCDFE,CBCDFE,0101000020110F0000EC51B8CEE724524185EB51E84F2F52C1
940,0.4,1.2,8.1,0.6,0,#666EFF,666EFF,0101000020110F0000C3F528FC563A4EC1F6285C87AA147141
941,0.2,1.07,8.1,0.7,0,#E6E6F7,E6E6F7,0101000020110F0000000000B05E52554114AE47611F167041
942,0.3,1.09,9.8,0.7,0,#FEAA52,FEAA52,0101000020110F0000B81E85CBD7F65341B81E852BDAD24B41
943,0.3,1.17,8.2,0.5,0,#FFFFFF,FFFFFF,0101000020110F00005C8FC21D61066FC17B14AEEFDCC07041
944,0.2,1.01,9.7,0.6,0,#CBCDFE,CBCDFE,0101000020110F0000A4703D9A15236441A4703D6AC1F25E41
945,0.4,1,5.1,0.4,0,#FFF464,FFF464,0101000020110F000014AE47A9809A72C1E17A14A611036B41
946,0.5,1.2,9.7,0.6,0,#FA6642,FA6642,0101000020110F00007B14AE4741A11A41EC51B8BED84D4941
947,0.5,1.04,4.2,0.6,0,#E6E6F7,E6E6F7,0101000020110F0000AE47E16A7A6E5A4114AE4741A0ED72C1
948,0.4,1.2,3.2,0.7,0,#E6E6F7,E6E6F7,0101000020110F0000EC51B8CE8C4D54C1A4703DD20CA46AC1
949,0.4,1.19,11.3,0.7,0,#FFF464,FFF464,0101000020110F000014AE47058E0071C15C8FC2352DF438C1
950,0.2,1.19,2.9,0.6,0,#666EFF,666EFF,0101000020110F0000CDCCCCE033C071C166666696C2CD70C1
951,0.4,1.07,10,0.5,0,#FFF464,FFF464,0101000020110F0000666666F6032270C1A4703D7A6F537141
