id,zoom,quadrant,sector,sub_sector,name,x,y,the_geom
1071,3,Eta,12-F7,,Eta-12-F7,,,0103000020110F000001000000050000009A99D97DACE771419B99991EFF116FC19A99D97DACE77141676666D5EBBA70C190C2757518B67041676666D5EBBA70C190C2757518B670419B99991EFF116FC19A99D97DACE771419B99991EFF116FC1
1072,3,Eta,12-E7,,Eta-12-E7,,,0103000020110F000001000000050000009A99D97DACE771416866669226AE6CC19A99D97DACE771419B99991EFF116FC190C2757518B670419B99991EFF116FC190C2757518B670416866669226AE6CC19A99D97DACE771416866669226AE6CC1
1073,3,Omicron,1-B2,,Omicron-1-B2,,,0103000020110F00000100000005000000A4703D86401933410000801BD8EC7141A4703D86401943410000801BD8EC7141A4703D8640194341666666D5EBBA7041A4703D8640193341666666D5EBBA7041A4703D86401933410000801BD8EC7141
1074,3,Omicron,1-A2,,Omicron-1-A2,,,0103000020110F00000100000005000000A4703D86401933410000801BD8EC7141A4703D86401933419A999961C41E7341A4703D86401943419A999961C41E7341A4703D86401943410000801BD8EC7141A4703D86401933410000801BD8EC7141
1075,3,Omicron,1-B1,,Omicron-1-B1,,,0103000020110F00000100000005000000A4703D86401933410000801BD8EC7141A4703D8640193341666666D5EBBA70410000000000000000666666D5EBBA704100000000000000000000801BD8EC7141A4703D86401933410000801BD8EC7141
1076,3,Omicron,1-A1,,Omicron-1-A1,,,0103000020110F00000100000005000000A4703D86401933419A999961C41E7341A4703D86401933410000801BD8EC714100000000000000000000801BD8EC714100000000000000009A999961C41E7341A4703D86401933419A999961C41E7341
1077,3,Lambda,1-B2,,Lambda-1-B2,,,0103000020110F000001000000050000009A99D97DACE771C19A999961C41E33C190C2757518B670C19A999961C41E33C190C2757518B670C19A999961C41E43C19A99D97DACE771C19A999961C41E43C19A99D97DACE771C19A999961C41E33C1
1078,3,Lambda,1-A2,,Lambda-1-A2,,,0103000020110F000001000000050000009A99D97DACE771C19A999961C41E33C19A99D97DACE771C1000000000000000090C2757518B670C1000000000000000090C2757518B670C19A999961C41E33C19A99D97DACE771C19A999961C41E33C1
1079,3,Lambda,1-B1,,Lambda-1-B1,,,0103000020110F000001000000050000009A99D97DACE771C19A999961C41E33C19A99D97DACE771C19A999961C41E43C1A4703D86401973C19A999961C41E43C1A4703D86401973C19A999961C41E33C19A99D97DACE771C19A999961C41E33C1
1080,3,Lambda,1-A1,,Lambda-1-A1,,,0103000020110F000001000000050000009A99D97DACE771C100000000000000009A99D97DACE771C19A999961C41E33C1A4703D86401973C19A999961C41E33C1A4703D86401973C100000000000000009A99D97DACE771C10000000000000000
1081,3,Mu,16-H8,,Mu-16-H8,,,0103000020110F00000100000005000000B91E0597687C65C19A999961C41E3341A4703D86401963C19A999961C41E3341A4703D86401963C10000000000000000B91E0597687C65C10000000000000000B91E0597687C65C19A999961C41E3341
1082,3,Mu,16-G8,,Mu-16-G8,,,0103000020110F00000100000005000000B91E0597687C65C19A999961C41E3341B91E0597687C65C19A999961C41E4341A4703D86401963C19A999961C41E4341A4703D86401963C19A999961C41E3341B91E0597687C65C19A999961C41E3341
1083,3,Mu,16-H7,,Mu-16-H7,,,0103000020110F00000100000005000000B91E0597687C65C10000000000000000CECCCCA790DF67C10000000000000000CECCCCA790DF67C19A999961C41E3341B91E0597687C65C19A999961C41E3341B91E0597687C65C10000000000000000
1084,3,Mu,16-G7,,Mu-16-G7,,,0103000020110F00000100000005000000CECCCCA790DF67C19A999961C41E3341CECCCCA790DF67C19A999961C41E4341B91E0597687C65C19A999961C41E4341B91E0597687C65C19A999961C41E3341CECCCCA790DF67C19A999961C41E3341
1085,3,Kappa,6-D4,,Kappa-6-D4,,,0103000020110F000001000000050000000CD723DA08096FC1353333064E4A6AC1F7285CC9E0A56CC1353333064E4A6AC1F7285CC9E0A56CC16866669226AE6CC10CD723DA08096FC16866669226AE6CC10CD723DA08096FC1353333064E4A6AC1
1086,3,Kappa,6-C4,,Kappa-6-C4,,,0103000020110F000001000000050000000CD723DA08096FC1353333064E4A6AC10CD723DA08096FC10200007A75E667C1F7285CC9E0A56CC10200007A75E667C1F7285CC9E0A56CC1353333064E4A6AC10CD723DA08096FC1353333064E4A6AC1
1087,3,Kappa,6-D3,,Kappa-6-D3,,,0103000020110F000001000000050000000CD723DA08096FC1353333064E4A6AC10CD723DA08096FC16866669226AE6CC190C2757518B670C16866669226AE6CC190C2757518B670C1353333064E4A6AC10CD723DA08096FC1353333064E4A6AC1
1088,3,Kappa,6-C3,,Kappa-6-C3,,,0103000020110F000001000000050000000CD723DA08096FC10200007A75E667C10CD723DA08096FC1353333064E4A6AC190C2757518B670C1353333064E4A6AC190C2757518B670C10200007A75E667C10CD723DA08096FC10200007A75E667C1
1089,3,Mu,7-D6,,Mu-7-D6,,,0103000020110F00000100000005000000E27A94B8B8426AC10000007A75E65741CECCCCA790DF67C10000007A75E65741CECCCCA790DF67C19A999961C41E5341E27A94B8B8426AC19A999961C41E5341E27A94B8B8426AC10000007A75E65741
1090,3,Mu,7-C6,,Mu-7-C6,,,0103000020110F00000100000005000000E27A94B8B8426AC10000007A75E65741E27A94B8B8426AC16766669226AE5C41CECCCCA790DF67C16766669226AE5C41CECCCCA790DF67C10000007A75E65741E27A94B8B8426AC10000007A75E65741
1091,3,Mu,7-D5,,Mu-7-D5,,,0103000020110F00000100000005000000E27A94B8B8426AC10000007A75E65741E27A94B8B8426AC19A999961C41E5341F7285CC9E0A56CC19A999961C41E5341F7285CC9E0A56CC10000007A75E65741E27A94B8B8426AC10000007A75E65741
1092,3,Mu,7-C5,,Mu-7-C5,,,0103000020110F00000100000005000000E27A94B8B8426AC16766669226AE5C41E27A94B8B8426AC10000007A75E65741F7285CC9E0A56CC10000007A75E65741F7285CC9E0A56CC16766669226AE5C41E27A94B8B8426AC16766669226AE5C41
1093,3,Delta,2-B4,,Delta-2-B4,,,0103000020110F00000100000005000000F6285CC9E0A54C41676666D5EBBA6041A4703D8640195341676666D5EBBA6041A4703D86401953416766669226AE5C41F6285CC9E0A54C416766669226AE5C41F6285CC9E0A54C41676666D5EBBA6041
1094,3,Delta,2-A4,,Delta-2-A4,,,0103000020110F00000100000005000000F6285CC9E0A54C41676666D5EBBA6041F6285CC9E0A54C419A999961C41E6341A4703D86401953419A999961C41E6341A4703D8640195341676666D5EBBA6041F6285CC9E0A54C41676666D5EBBA6041
1095,3,Delta,2-B3,,Delta-2-B3,,,0103000020110F00000100000005000000F6285CC9E0A54C41676666D5EBBA6041F6285CC9E0A54C416766669226AE5C41A4703D86401943416766669226AE5C41A4703D8640194341676666D5EBBA6041F6285CC9E0A54C41676666D5EBBA6041
1096,3,Delta,2-A3,,Delta-2-A3,,,0103000020110F00000100000005000000F6285CC9E0A54C419A999961C41E6341F6285CC9E0A54C41676666D5EBBA6041A4703D8640194341676666D5EBBA6041A4703D86401943419A999961C41E6341F6285CC9E0A54C419A999961C41E6341
1097,3,Mu,2-B4,,Mu-2-B4,,,0103000020110F000001000000050000000CD723DA08096FC1676666D5EBBA6041F7285CC9E0A56CC1676666D5EBBA6041F7285CC9E0A56CC16766669226AE5C410CD723DA08096FC16766669226AE5C410CD723DA08096FC1676666D5EBBA6041
1098,3,Mu,2-A4,,Mu-2-A4,,,0103000020110F000001000000050000000CD723DA08096FC1676666D5EBBA60410CD723DA08096FC19A999961C41E6341F7285CC9E0A56CC19A999961C41E6341F7285CC9E0A56CC1676666D5EBBA60410CD723DA08096FC1676666D5EBBA6041
1099,3,Mu,2-B3,,Mu-2-B3,,,0103000020110F000001000000050000000CD723DA08096FC1676666D5EBBA60410CD723DA08096FC16766669226AE5C4190C2757518B670C16766669226AE5C4190C2757518B670C1676666D5EBBA60410CD723DA08096FC1676666D5EBBA6041
1100,3,Mu,2-A3,,Mu-2-A3,,,0103000020110F000001000000050000000CD723DA08096FC19A999961C41E63410CD723DA08096FC1676666D5EBBA604190C2757518B670C1676666D5EBBA604190C2757518B670C19A999961C41E63410CD723DA08096FC19A999961C41E6341
1101,3,Gamma,13-H2,,Gamma-13-H2,,,0103000020110F0000010000000500000090C2757518B660C19A999961C41E3341F6285CC9E0A55CC19A999961C41E3341F6285CC9E0A55CC1000000000000000090C2757518B660C1000000000000000090C2757518B660C19A999961C41E3341
1102,3,Gamma,13-G2,,Gamma-13-G2,,,0103000020110F0000010000000500000090C2757518B660C19A999961C41E334190C2757518B660C19A999961C41E4341F6285CC9E0A55CC19A999961C41E4341F6285CC9E0A55CC19A999961C41E334190C2757518B660C19A999961C41E3341
1103,3,Gamma,13-H1,,Gamma-13-H1,,,0103000020110F0000010000000500000090C2757518B660C19A999961C41E334190C2757518B660C10000000000000000A4703D86401963C10000000000000000A4703D86401963C19A999961C41E334190C2757518B660C19A999961C41E3341
1104,3,Gamma,13-G1,,Gamma-13-G1,,,0103000020110F0000010000000500000090C2757518B660C19A999961C41E434190C2757518B660C19A999961C41E3341A4703D86401963C19A999961C41E3341A4703D86401963C19A999961C41E434190C2757518B660C19A999961C41E4341
1105,3,Delta,4-B8,,Delta-4-B8,,,0103000020110F0000010000000500000090C2757518B66041676666D5EBBA6041A4703D8640196341676666D5EBBA6041A4703D86401963416766669226AE5C4190C2757518B660416766669226AE5C4190C2757518B66041676666D5EBBA6041
1106,3,Delta,4-A8,,Delta-4-A8,,,0103000020110F0000010000000500000090C2757518B66041676666D5EBBA604190C2757518B660419A999961C41E6341A4703D86401963419A999961C41E6341A4703D8640196341676666D5EBBA604190C2757518B66041676666D5EBBA6041
1107,3,Delta,4-B7,,Delta-4-B7,,,0103000020110F0000010000000500000090C2757518B66041676666D5EBBA604190C2757518B660416766669226AE5C41F6285CC9E0A55C416766669226AE5C41F6285CC9E0A55C41676666D5EBBA604190C2757518B66041676666D5EBBA6041
1108,3,Delta,4-A7,,Delta-4-A7,,,0103000020110F0000010000000500000090C2757518B660419A999961C41E634190C2757518B66041676666D5EBBA6041F6285CC9E0A55C41676666D5EBBA6041F6285CC9E0A55C419A999961C41E634190C2757518B660419A999961C41E6341
1109,3,Theta,10-F4,,Theta-10-F4,,,0103000020110F00000100000005000000F6285CC9E0A54C419B99991EFF116FC1A4703D86401953419B99991EFF116FC1A4703D8640195341676666D5EBBA70C1F6285CC9E0A54C41676666D5EBBA70C1F6285CC9E0A54C419B99991EFF116FC1
1110,3,Theta,10-E4,,Theta-10-E4,,,0103000020110F00000100000005000000F6285CC9E0A54C419B99991EFF116FC1F6285CC9E0A54C416866669226AE6CC1A4703D86401953416866669226AE6CC1A4703D86401953419B99991EFF116FC1F6285CC9E0A54C419B99991EFF116FC1
1111,3,Theta,10-F3,,Theta-10-F3,,,0103000020110F00000100000005000000F6285CC9E0A54C419B99991EFF116FC1F6285CC9E0A54C41676666D5EBBA70C1A4703D8640194341676666D5EBBA70C1A4703D86401943419B99991EFF116FC1F6285CC9E0A54C419B99991EFF116FC1
1112,3,Theta,10-E3,,Theta-10-E3,,,0103000020110F00000100000005000000F6285CC9E0A54C416866669226AE6CC1F6285CC9E0A54C419B99991EFF116FC1A4703D86401943419B99991EFF116FC1A4703D86401943416866669226AE6CC1F6285CC9E0A54C416866669226AE6CC1
1113,3,Alpha,3-B6,,Alpha-3-B6,,,0103000020110F00000100000005000000CDCCCCA790DF57419A999961C41E33C1F6285CC9E0A55C419A999961C41E33C1F6285CC9E0A55C419A999961C41E43C1CDCCCCA790DF57419A999961C41E43C1CDCCCCA790DF57419A999961C41E33C1
1114,3,Alpha,3-A6,,Alpha-3-A6,,,0103000020110F00000100000005000000CDCCCCA790DF57419A999961C41E33C1CDCCCCA790DF57410000000000000000F6285CC9E0A55C410000000000000000F6285CC9E0A55C419A999961C41E33C1CDCCCCA790DF57419A999961C41E33C1
1115,3,Alpha,3-B5,,Alpha-3-B5,,,0103000020110F00000100000005000000CDCCCCA790DF57419A999961C41E33C1CDCCCCA790DF57419A999961C41E43C1A4703D86401953419A999961C41E43C1A4703D86401953419A999961C41E33C1CDCCCCA790DF57419A999961C41E33C1
1116,3,Alpha,3-A5,,Alpha-3-A5,,,0103000020110F00000100000005000000CDCCCCA790DF57410000000000000000CDCCCCA790DF57419A999961C41E33C1A4703D86401953419A999961C41E33C1A4703D86401953410000000000000000CDCCCCA790DF57410000000000000000
1117,3,Xi,9-F2,,Xi-9-F2,,,0103000020110F0000010000000500000090C2757518B660C1333333064E4A6A41F6285CC9E0A55CC1333333064E4A6A41F6285CC9E0A55CC10000007A75E6674190C2757518B660C10000007A75E6674190C2757518B660C1333333064E4A6A41
1118,3,Xi,9-E2,,Xi-9-E2,,,0103000020110F0000010000000500000090C2757518B660C1333333064E4A6A4190C2757518B660C16666669226AE6C41F6285CC9E0A55CC16666669226AE6C41F6285CC9E0A55CC1333333064E4A6A4190C2757518B660C1333333064E4A6A41
1119,3,Xi,9-F1,,Xi-9-F1,,,0103000020110F0000010000000500000090C2757518B660C1333333064E4A6A4190C2757518B660C10000007A75E66741A4703D86401963C10000007A75E66741A4703D86401963C1333333064E4A6A4190C2757518B660C1333333064E4A6A41
1120,3,Xi,9-E1,,Xi-9-E1,,,0103000020110F0000010000000500000090C2757518B660C16666669226AE6C4190C2757518B660C1333333064E4A6A41A4703D86401963C1333333064E4A6A41A4703D86401963C16666669226AE6C4190C2757518B660C16666669226AE6C41
1121,3,Nu,14-H4,,Nu-14-H4,,,0103000020110F000001000000050000000CD723DA08096FC1CDCCCCED9C826541F7285CC9E0A56CC1CDCCCCED9C826541F7285CC9E0A56CC19A999961C41E63410CD723DA08096FC19A999961C41E63410CD723DA08096FC1CDCCCCED9C826541
1122,3,Nu,14-G4,,Nu-14-G4,,,0103000020110F000001000000050000000CD723DA08096FC1CDCCCCED9C8265410CD723DA08096FC10000007A75E66741F7285CC9E0A56CC10000007A75E66741F7285CC9E0A56CC1CDCCCCED9C8265410CD723DA08096FC1CDCCCCED9C826541
1123,3,Nu,14-H3,,Nu-14-H3,,,0103000020110F000001000000050000000CD723DA08096FC1CDCCCCED9C8265410CD723DA08096FC19A999961C41E634190C2757518B670C19A999961C41E634190C2757518B670C1CDCCCCED9C8265410CD723DA08096FC1CDCCCCED9C826541
1124,3,Nu,14-G3,,Nu-14-G3,,,0103000020110F000001000000050000000CD723DA08096FC10000007A75E667410CD723DA08096FC1CDCCCCED9C82654190C2757518B670C1CDCCCCED9C82654190C2757518B670C10000007A75E667410CD723DA08096FC10000007A75E66741
1125,3,Epsilon,11-F6,,Epsilon-11-F6,,,0103000020110F000001000000050000000BD723DA08096F416766669226AE4C4190C2757518B670416766669226AE4C4190C2757518B670419A999961C41E43410BD723DA08096F419A999961C41E43410BD723DA08096F416766669226AE4C41
1126,3,Epsilon,11-E6,,Epsilon-11-E6,,,0103000020110F000001000000050000000BD723DA08096F416766669226AE4C410BD723DA08096F419A999961C41E534190C2757518B670419A999961C41E534190C2757518B670416766669226AE4C410BD723DA08096F416766669226AE4C41
1127,3,Epsilon,11-F5,,Epsilon-11-F5,,,0103000020110F000001000000050000000BD723DA08096F416766669226AE4C410BD723DA08096F419A999961C41E4341F6285CC9E0A56C419A999961C41E4341F6285CC9E0A56C416766669226AE4C410BD723DA08096F416766669226AE4C41
1128,3,Epsilon,11-E5,,Epsilon-11-E5,,,0103000020110F000001000000050000000BD723DA08096F419A999961C41E53410BD723DA08096F416766669226AE4C41F6285CC9E0A56C416766669226AE4C41F6285CC9E0A56C419A999961C41E53410BD723DA08096F419A999961C41E5341
1129,3,Gamma,14-H4,,Gamma-14-H4,,,0103000020110F00000100000005000000CDCCCCA790DF57C19A999961C41E3341A4703D86401953C19A999961C41E3341A4703D86401953C10000000000000000CDCCCCA790DF57C10000000000000000CDCCCCA790DF57C19A999961C41E3341
1130,3,Gamma,14-G4,,Gamma-14-G4,,,0103000020110F00000100000005000000CDCCCCA790DF57C19A999961C41E3341CDCCCCA790DF57C19A999961C41E4341A4703D86401953C19A999961C41E4341A4703D86401953C19A999961C41E3341CDCCCCA790DF57C19A999961C41E3341
1131,3,Gamma,14-H3,,Gamma-14-H3,,,0103000020110F00000100000005000000CDCCCCA790DF57C19A999961C41E3341CDCCCCA790DF57C10000000000000000F6285CC9E0A55CC10000000000000000F6285CC9E0A55CC19A999961C41E3341CDCCCCA790DF57C19A999961C41E3341
1132,3,Gamma,14-G3,,Gamma-14-G3,,,0103000020110F00000100000005000000CDCCCCA790DF57C19A999961C41E4341CDCCCCA790DF57C19A999961C41E3341F6285CC9E0A55CC19A999961C41E3341F6285CC9E0A55CC19A999961C41E4341CDCCCCA790DF57C19A999961C41E4341
1133,3,Mu,12-F8,,Mu-12-F8,,,0103000020110F00000100000005000000B91E0597687C65C16766669226AE4C41A4703D86401963C16766669226AE4C41A4703D86401963C19A999961C41E4341B91E0597687C65C19A999961C41E4341B91E0597687C65C16766669226AE4C41
1134,3,Mu,12-E8,,Mu-12-E8,,,0103000020110F00000100000005000000B91E0597687C65C16766669226AE4C41B91E0597687C65C19A999961C41E5341A4703D86401963C19A999961C41E5341A4703D86401963C16766669226AE4C41B91E0597687C65C16766669226AE4C41
1135,3,Mu,12-F7,,Mu-12-F7,,,0103000020110F00000100000005000000B91E0597687C65C16766669226AE4C41B91E0597687C65C19A999961C41E4341CECCCCA790DF67C19A999961C41E4341CECCCCA790DF67C16766669226AE4C41B91E0597687C65C16766669226AE4C41
1136,3,Mu,12-E7,,Mu-12-E7,,,0103000020110F00000100000005000000B91E0597687C65C19A999961C41E5341B91E0597687C65C16766669226AE4C41CECCCCA790DF67C16766669226AE4C41CECCCCA790DF67C19A999961C41E5341B91E0597687C65C19A999961C41E5341
1137,3,Alpha,2-B4,,Alpha-2-B4,,,0103000020110F00000100000005000000F6285CC9E0A54C419A999961C41E33C1A4703D86401953419A999961C41E33C1A4703D86401953419A999961C41E43C1F6285CC9E0A54C419A999961C41E43C1F6285CC9E0A54C419A999961C41E33C1
1138,3,Alpha,2-A4,,Alpha-2-A4,,,0103000020110F00000100000005000000F6285CC9E0A54C419A999961C41E33C1F6285CC9E0A54C410000000000000000A4703D86401953410000000000000000A4703D86401953419A999961C41E33C1F6285CC9E0A54C419A999961C41E33C1
1139,3,Alpha,2-B3,,Alpha-2-B3,,,0103000020110F00000100000005000000F6285CC9E0A54C419A999961C41E33C1F6285CC9E0A54C419A999961C41E43C1A4703D86401943419A999961C41E43C1A4703D86401943419A999961C41E33C1F6285CC9E0A54C419A999961C41E33C1
1140,3,Alpha,2-A3,,Alpha-2-A3,,,0103000020110F00000100000005000000F6285CC9E0A54C410000000000000000F6285CC9E0A54C419A999961C41E33C1A4703D86401943419A999961C41E33C1A4703D86401943410000000000000000F6285CC9E0A54C410000000000000000
1141,3,Gamma,6-D4,,Gamma-6-D4,,,0103000020110F00000100000005000000CDCCCCA790DF57C10000007A75E65741A4703D86401953C10000007A75E65741A4703D86401953C19A999961C41E5341CDCCCCA790DF57C19A999961C41E5341CDCCCCA790DF57C10000007A75E65741
1142,3,Gamma,6-C4,,Gamma-6-C4,,,0103000020110F00000100000005000000CDCCCCA790DF57C10000007A75E65741CDCCCCA790DF57C16766669226AE5C41A4703D86401953C16766669226AE5C41A4703D86401953C10000007A75E65741CDCCCCA790DF57C10000007A75E65741
1143,3,Gamma,6-D3,,Gamma-6-D3,,,0103000020110F00000100000005000000CDCCCCA790DF57C10000007A75E65741CDCCCCA790DF57C19A999961C41E5341F6285CC9E0A55CC19A999961C41E5341F6285CC9E0A55CC10000007A75E65741CDCCCCA790DF57C10000007A75E65741
1144,3,Gamma,6-C3,,Gamma-6-C3,,,0103000020110F00000100000005000000CDCCCCA790DF57C16766669226AE5C41CDCCCCA790DF57C10000007A75E65741F6285CC9E0A55CC10000007A75E65741F6285CC9E0A55CC16766669226AE5C41CDCCCCA790DF57C16766669226AE5C41
1145,3,Zeta,3-B6,,Zeta-3-B6,,,0103000020110F000001000000050000000BD723DA08096F419A999961C41E33C190C2757518B670419A999961C41E33C190C2757518B670419A999961C41E43C10BD723DA08096F419A999961C41E43C10BD723DA08096F419A999961C41E33C1
1146,3,Zeta,3-A6,,Zeta-3-A6,,,0103000020110F000001000000050000000BD723DA08096F419A999961C41E33C10BD723DA08096F41000000000000000090C2757518B67041000000000000000090C2757518B670419A999961C41E33C10BD723DA08096F419A999961C41E33C1
1147,3,Zeta,3-B5,,Zeta-3-B5,,,0103000020110F000001000000050000000BD723DA08096F419A999961C41E33C10BD723DA08096F419A999961C41E43C1F6285CC9E0A56C419A999961C41E43C1F6285CC9E0A56C419A999961C41E33C10BD723DA08096F419A999961C41E33C1
1148,3,Zeta,3-A5,,Zeta-3-A5,,,0103000020110F000001000000050000000BD723DA08096F4100000000000000000BD723DA08096F419A999961C41E33C1F6285CC9E0A56C419A999961C41E33C1F6285CC9E0A56C4100000000000000000BD723DA08096F410000000000000000
1149,3,Theta,11-F6,,Theta-11-F6,,,0103000020110F00000100000005000000CDCCCCA790DF57419B99991EFF116FC1F6285CC9E0A55C419B99991EFF116FC1F6285CC9E0A55C41676666D5EBBA70C1CDCCCCA790DF5741676666D5EBBA70C1CDCCCCA790DF57419B99991EFF116FC1
1150,3,Theta,11-E6,,Theta-11-E6,,,0103000020110F00000100000005000000CDCCCCA790DF57419B99991EFF116FC1CDCCCCA790DF57416866669226AE6CC1F6285CC9E0A55C416866669226AE6CC1F6285CC9E0A55C419B99991EFF116FC1CDCCCCA790DF57419B99991EFF116FC1
1151,3,Theta,11-F5,,Theta-11-F5,,,0103000020110F00000100000005000000CDCCCCA790DF57419B99991EFF116FC1CDCCCCA790DF5741676666D5EBBA70C1A4703D8640195341676666D5EBBA70C1A4703D86401953419B99991EFF116FC1CDCCCCA790DF57419B99991EFF116FC1
1152,3,Theta,11-E5,,Theta-11-E5,,,0103000020110F00000100000005000000CDCCCCA790DF57416866669226AE6CC1CDCCCCA790DF57419B99991EFF116FC1A4703D86401953419B99991EFF116FC1A4703D86401953416866669226AE6CC1CDCCCCA790DF57416866669226AE6CC1
1153,3,Delta,12-F8,,Delta-12-F8,,,0103000020110F0000010000000500000090C2757518B660416766669226AE4C41A4703D86401963416766669226AE4C41A4703D86401963419A999961C41E434190C2757518B660419A999961C41E434190C2757518B660416766669226AE4C41
1154,3,Delta,12-E8,,Delta-12-E8,,,0103000020110F0000010000000500000090C2757518B660416766669226AE4C4190C2757518B660419A999961C41E5341A4703D86401963419A999961C41E5341A4703D86401963416766669226AE4C4190C2757518B660416766669226AE4C41
1155,3,Delta,12-F7,,Delta-12-F7,,,0103000020110F0000010000000500000090C2757518B660416766669226AE4C4190C2757518B660419A999961C41E4341F6285CC9E0A55C419A999961C41E4341F6285CC9E0A55C416766669226AE4C4190C2757518B660416766669226AE4C41
1156,3,Delta,12-E7,,Delta-12-E7,,,0103000020110F0000010000000500000090C2757518B660419A999961C41E534190C2757518B660416766669226AE4C41F6285CC9E0A55C416766669226AE4C41F6285CC9E0A55C419A999961C41E534190C2757518B660419A999961C41E5341
1157,3,Zeta,13-H2,,Zeta-13-H2,,,0103000020110F00000100000005000000B81E0597687C6541676666D5EBBA60C1CDCCCCA790DF6741676666D5EBBA60C1CDCCCCA790DF67419A999961C41E63C1B81E0597687C65419A999961C41E63C1B81E0597687C6541676666D5EBBA60C1
1158,3,Zeta,13-G2,,Zeta-13-G2,,,0103000020110F00000100000005000000B81E0597687C6541676666D5EBBA60C1B81E0597687C65416766669226AE5CC1CDCCCCA790DF67416766669226AE5CC1CDCCCCA790DF6741676666D5EBBA60C1B81E0597687C6541676666D5EBBA60C1
1159,3,Zeta,13-H1,,Zeta-13-H1,,,0103000020110F00000100000005000000B81E0597687C6541676666D5EBBA60C1B81E0597687C65419A999961C41E63C1A4703D86401963419A999961C41E63C1A4703D8640196341676666D5EBBA60C1B81E0597687C6541676666D5EBBA60C1
1160,3,Zeta,13-G1,,Zeta-13-G1,,,0103000020110F00000100000005000000B81E0597687C65416766669226AE5CC1B81E0597687C6541676666D5EBBA60C1A4703D8640196341676666D5EBBA60C1A4703D86401963416766669226AE5CC1B81E0597687C65416766669226AE5CC1
1161,3,Pi,13-H2,,Pi-13-H2,,,0103000020110F00000100000005000000B81E0597687C6541CDCCCCED9C826541CDCCCCA790DF6741CDCCCCED9C826541CDCCCCA790DF67419A999961C41E6341B81E0597687C65419A999961C41E6341B81E0597687C6541CDCCCCED9C826541
1162,3,Pi,13-G2,,Pi-13-G2,,,0103000020110F00000100000005000000B81E0597687C6541CDCCCCED9C826541B81E0597687C65410000007A75E66741CDCCCCA790DF67410000007A75E66741CDCCCCA790DF6741CDCCCCED9C826541B81E0597687C6541CDCCCCED9C826541
1163,3,Pi,13-H1,,Pi-13-H1,,,0103000020110F00000100000005000000B81E0597687C6541CDCCCCED9C826541B81E0597687C65419A999961C41E6341A4703D86401963419A999961C41E6341A4703D8640196341CDCCCCED9C826541B81E0597687C6541CDCCCCED9C826541
1164,3,Pi,13-G1,,Pi-13-G1,,,0103000020110F00000100000005000000B81E0597687C65410000007A75E66741B81E0597687C6541CDCCCCED9C826541A4703D8640196341CDCCCCED9C826541A4703D86401963410000007A75E66741B81E0597687C65410000007A75E66741
1165,3,Nu,15-H6,,Nu-15-H6,,,0103000020110F00000100000005000000E27A94B8B8426AC1CDCCCCED9C826541CECCCCA790DF67C1CDCCCCED9C826541CECCCCA790DF67C19A999961C41E6341E27A94B8B8426AC19A999961C41E6341E27A94B8B8426AC1CDCCCCED9C826541
